price,baths,beds,dogs_allowed,comes_furnished,type,sqfeet,parking_options,laundry_options,state,lat,long,id
947,2,1,1,1,apartment,475,off-street parking,laundry in bldg,ny,42.1383,'-77.0475,7043588642
2300,2,1,1,0,apartment,750,attached garage,w/d in unit,nj,40.7939,'-74.0258,7043598354
760,2,1,1,0,apartment,540,carport,laundry in bldg,mi,43.0048,'-85.6932,7043651145
1998,2,1,1,0,apartment,878,off-street parking,w/d in unit,tx,31.8816,'-102.013,7043664354
90292,2,1,1,0,apartment,995,carport,w/d in unit,ca,33.9762,'-118.454,7043695788
729,2,1,1,0,apartment,310,off-street parking,laundry on site,in,39.1694,'-86.4965,7043869898
1473,2,1,1,0,apartment,669,off-street parking,w/d in unit,tx,31.8816,'-102.013,7043896682
629,2,1,1,0,apartment,645,off-street parking,laundry on site,in,39.7851,'-86.1595,7043919868
1527,2,1,1,0,apartment,713,off-street parking,w/d in unit,tx,31.8816,'-102.013,7043920295
2950,2,1,1,0,apartment,1030,attached garage,w/d in unit,ca,34.0423,'-118.263,7043969424
300,2,1,1,0,apartment,541,off-street parking,w/d in unit,mi,42.2781,'-85.6283,7044493868
300,2,1,1,0,apartment,541,off-street parking,w/d in unit,mi,42.2781,'-85.6283,7044504655
615,2,1,1,0,apartment,563,off-street parking,laundry on site,ks,38.9369,'-95.242,7044555134
300,2,1,1,0,apartment,541,off-street parking,w/d in unit,mi,42.2781,'-85.6283,7044580044
1185,2,1,1,0,apartment,637,off-street parking,w/d in unit,ia,41.5887,'-93.6212,7044585273
1085,2,1,1,0,apartment,900,off-street parking,w/d hookups,pa,40.1553,'-76.6025,7044640801
926,2,1,1,0,apartment,883,off-street parking,w/d hookups,la,30.1582,'-92.0236,7044711525
1487,2,1,1,0,apartment,617,off-street parking,w/d in unit,tx,31.8816,'-102.013,7044849516
1737,2,1,1,0,apartment,795,off-street parking,w/d in unit,tx,31.8816,'-102.013,7044850893
625,2,1,1,0,duplex,650,off-street parking,laundry on site,id,46.4167,'-116.981,7044866795
965,2,1,1,0,apartment,681,off-street parking,w/d hookups,sc,32.8215,'-80.0568,7045067485
700,2,1,1,0,apartment,470,off-street parking,laundry in bldg,wi,42.7508,'-87.8117,7045108971
1998,2,1,1,0,apartment,878,off-street parking,w/d in unit,tx,31.8816,'-102.013,7045118397
479,2,1,1,0,apartment,562,off-street parking,laundry on site,oh,39.7824,'-84.0271,7045121842
849,2,1,1,1,apartment,525,off-street parking,w/d in unit,ky,38.0406,'-84.5433,7045146134
803,2,1,1,0,apartment,372,off-street parking,laundry in bldg,ny,42.171,'-77.1194,7045187208
911,2,1,1,0,apartment,750,carport,w/d in unit,ut,40.6596,'-111.919,7045214505
629,2,1,1,0,apartment,600,street parking,laundry on site,al,34.7389,'-86.6249,7045289091
1295,2,1,1,0,apartment,784,off-street parking,laundry in bldg,md,38.7961,'-76.9765,7045292975
1473,2,1,1,0,apartment,669,off-street parking,w/d in unit,tx,31.8816,'-102.013,7045377533
850,2,1,1,0,apartment,724,street parking,w/d hookups,al,31.2668,'-85.3971,7045421204
750,2,1,1,0,house,400,street parking,w/d in unit,wi,42.6227,'-88.6277,7045535718
1090,2,1,1,0,apartment,750,carport,w/d in unit,ut,40.6596,'-111.919,7045871030
940,2,1,1,0,apartment,750,carport,w/d in unit,ut,40.6596,'-111.919,7045900055
915,2,1,1,0,apartment,741,detached garage,laundry in bldg,ia,42.0486,'-93.6945,7045992481
835,2,1,1,0,apartment,720,off-street parking,w/d in unit,ia,41.2335,'-96.1188,7046047104
849,2,1,1,0,apartment,672,detached garage,laundry in bldg,il,41.691,'-88.08,7046358308
1487,2,1,1,0,apartment,617,off-street parking,w/d in unit,tx,31.8816,'-102.013,7046789642
1040,2,1,1,0,apartment,960,off-street parking,w/d hookups,mi,42.0775,'-83.6901,7046887786
1005,2,1,1,0,apartment,733,carport,w/d in unit,ca,36.83,'-119.787,7046934995
1737,2,1,1,0,apartment,795,off-street parking,w/d in unit,tx,31.8816,'-102.013,7046960587
1295,2,1,1,0,apartment,784,off-street parking,laundry in bldg,md,38.7961,'-76.9765,7047016651
813,2,1,1,0,apartment,700,carport,laundry in bldg,mi,42.4567,'-83.659,7047028957
970,2,1,1,0,apartment,750,carport,w/d in unit,ut,40.6596,'-111.919,7047147441
1473,2,1,1,0,apartment,669,off-street parking,w/d in unit,tx,31.8816,'-102.013,7047389932
850,2,1,1,0,apartment,744,street parking,w/d hookups,al,31.2668,'-85.3971,7047409484
1040,2,1,1,0,apartment,960,off-street parking,w/d hookups,mi,42.0775,'-83.6901,7047436335
629,2,1,1,0,apartment,600,street parking,laundry on site,al,34.7389,'-86.6249,7047436570
550,2,1,1,0,townhouse,918,street parking,laundry on site,al,32.3104,'-86.2207,7047444324
550,2,1,1,0,townhouse,918,street parking,laundry on site,al,32.3104,'-86.2207,7047445953
799,2,1,1,0,apartment,558,off-street parking,laundry on site,va,37.6003,'-77.622,7047459451
950,2,1,1,1,apartment,650,off-street parking,w/d in unit,ny,42.4243,'-76.4642,7047497714
1511,2,1,1,0,apartment,713,off-street parking,w/d in unit,tx,31.8816,'-102.013,7047520257
965,2,1,1,0,apartment,681,off-street parking,w/d hookups,sc,32.8215,'-80.0568,7047595391
689,2,1,1,0,apartment,750,off-street parking,laundry on site,ky,38.311,'-85.7645,7048240109
815,2,1,1,0,apartment,750,off-street parking,laundry in bldg,mi,42.9012,'-85.5612,7048255028
629,2,1,1,0,apartment,600,street parking,laundry on site,al,34.7389,'-86.6249,7048296415
1400,2,1,1,0,apartment,728,street parking,w/d in unit,md,39.3365,'-76.5411,7048297925
1080,2,1,1,0,apartment,770,off-street parking,w/d in unit,nc,35.1149,'-80.705,7048304017
1487,2,1,1,0,apartment,617,off-street parking,w/d in unit,tx,31.8816,'-102.013,7048316961
1199,2,1,1,0,apartment,600,off-street parking,laundry in bldg,ct,42.8225,'-71.6262,7048473347
879,2,1,1,0,apartment,750,carport,w/d in unit,ut,40.6596,'-111.919,7048499179
1737,2,1,1,0,apartment,795,off-street parking,w/d in unit,tx,31.8816,'-102.013,7048503941
550,2,1,1,0,apartment,500,off-street parking,w/d hookups,il,38.5015,'-90.4683,7048532642
725,2,1,1,0,apartment,500,off-street parking,no laundry on site,oh,40.2477,'-83.3622,7048585110
1146,2,1,1,0,apartment,812,attached garage,w/d in unit,wi,43.1622,'-88.0448,7048588026
793,2,1,1,0,apartment,625,off-street parking,laundry on site,sc,34.5311,'-82.6301,7048620751
705,2,1,1,0,apartment,750,off-street parking,laundry in bldg,ny,43.2899,'-77.9209,7048629914
1998,2,1,1,0,apartment,878,off-street parking,w/d in unit,tx,31.8816,'-102.013,7048661824
1895,2,1,1,0,apartment,700,attached garage,laundry on site,ca,34.1044,'-118.302,7048679842
1175,2,1,1,0,apartment,621,off-street parking,laundry in bldg,il,41.9569,'-87.9398,7048693114
879,2,1,1,0,apartment,750,carport,w/d in unit,ut,40.6596,'-111.919,7048713252
1299,2,1,1,0,apartment,700,off-street parking,w/d in unit,md,39.2141,'-76.8788,7048897051
764,2,1,1,0,apartment,680,off-street parking,w/d hookups,oh,40.0495,'-83.0669,7048979834
980,2,1,1,0,apartment,795,off-street parking,w/d hookups,nc,35.2836,'-80.7638,7049000011
1350,2,1,1,0,apartment,947,attached garage,w/d in unit,wi,43.0197,'-88.1104,7049018508
922,2,1,1,0,apartment,754,carport,w/d in unit,az,32.3379,'-110.985,7049022341
659,2,1,1,0,apartment,620,off-street parking,w/d hookups,in,39.7821,'-86.0495,7049048338
970,2,1,1,0,apartment,789,attached garage,w/d in unit,id,47.6928,'-116.785,7049073384
1199,2,1,1,0,apartment,748,street parking,w/d in unit,va,38.0266,'-78.4805,7049182607
1415,2,1,1,0,apartment,1000,detached garage,w/d in unit,ak,61.1697,'-149.841,7049215999
670,2,1,1,0,apartment,576,off-street parking,w/d hookups,oh,41.6587,'-81.4445,7049240682
699,2,1,1,0,apartment,612,off-street parking,laundry in bldg,in,39.7851,'-86.1595,7049248478
1580,2,1,1,0,apartment,830,carport,laundry on site,ca,33.8186,'-117.973,7049296547
741,2,1,1,0,apartment,520,off-street parking,w/d in unit,ia,41.2335,'-96.1188,7049355572
950,2,1,1,0,apartment,495,carport,laundry on site,az,33.3917,'-111.925,7049388488
1128,2,1,1,0,apartment,473,off-street parking,laundry in bldg,co,39.7331,'-104.952,7049396336
2900,2,1,1,1,apartment,650,carport,laundry in bldg,ca,34.4043,'-119.723,7049583740
1371,2,1,1,0,apartment,500,off-street parking,w/d in unit,dc,38.8776,'-77.3885,7049622802
3120,2,1,1,0,apartment,782,attached garage,w/d in unit,nj,40.7583,'-74.0263,7049643714
1089,2,1,1,0,apartment,726,attached garage,laundry in bldg,mn,45.0118,'-93.1088,7049652224
825,2,1,1,0,apartment,792,carport,w/d hookups,ks,38.9439,'-94.5837,7049657753
825,2,1,1,0,apartment,792,carport,w/d hookups,ks,38.9439,'-94.5837,7049666052
2095,2,1,1,0,apartment,600,no parking,w/d in unit,dc,38.9161,'-77.0387,7049670568
2275,2,1,1,0,apartment,1014,detached garage,w/d in unit,ca,32.8577,'-117.212,7049674870
1235,2,1,1,0,townhouse,825,off-street parking,w/d hookups,va,37.5999,'-77.6221,7049690035
770,2,1,1,0,apartment,597,carport,w/d in unit,az,33.5594,'-112.1,7049712378
1525,2,1,1,0,apartment,650,no parking,laundry in bldg,il,41.9399,'-87.6528,7049722895
0,2,1,1,1,house,2500,attached garage,w/d in unit,co,40.424,'-105.065,7049745632
1815,2,1,1,0,apartment,700,attached garage,laundry in bldg,dc,38.9363,'-77.0599,7049786799
745,2,1,1,0,apartment,571,street parking,laundry on site,mi,42.659,'-83.4753,7049827574
745,2,1,1,0,apartment,700,street parking,laundry on site,mi,42.6429,'-83.3546,7049832867
745,2,1,1,0,apartment,700,off-street parking,laundry on site,mi,42.659,'-83.4753,7049845957
1837,2,1,1,0,apartment,668,detached garage,laundry in bldg,dc,38.8759,'-77.016,7049872142
1692,2,1,1,0,apartment,600,carport,laundry on site,ca,37.9645,'-121.993,7049900476
1850,2,1,1,0,apartment,820,carport,w/d in unit,ca,33.9401,'-117.993,7049927393
1755,2,1,1,0,apartment,714,carport,laundry on site,ca,33.8428,'-117.955,7049991604
1975,2,1,1,0,apartment,843,detached garage,w/d in unit,fl,26.4564,'-80.0793,7050019853
1422,2,1,1,0,apartment,840,detached garage,w/d in unit,fl,26.5175,'-80.0834,7050032297
1495,2,1,1,0,apartment,750,carport,laundry on site,ca,33.8085,'-117.923,7050034481
1400,2,1,1,1,apartment,350,attached garage,w/d in unit,ca,34.01,'-118.472,7050057621
2950,2,1,1,0,apartment,1030,attached garage,w/d in unit,ca,34.0423,'-118.263,7050088348
1350,2,1,1,0,apartment,750,street parking,laundry in bldg,il,41.9453,'-87.6677,7050228340
1750,2,1,1,0,townhouse,680,street parking,w/d in unit,pa,39.9573,'-75.1596,7050242148
739,2,1,1,0,apartment,641,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050305953
1530,2,1,1,0,apartment,787,attached garage,w/d in unit,pa,39.9845,'-75.2282,7050308241
739,2,1,1,0,apartment,641,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050312462
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050315478
739,2,1,1,0,apartment,640,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050319238
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050322721
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050328504
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050331065
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050333286
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050334385
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050339643
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050372065
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050374681
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050377055
1299,2,1,1,0,apartment,700,off-street parking,w/d in unit,md,39.2141,'-76.8788,7050379581
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050381182
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050383759
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050386330
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050392444
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050402344
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050405181
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050407166
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050410344
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050412644
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050432575
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050434778
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050438597
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050442421
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050446584
739,2,1,1,0,apartment,701,off-street parking,laundry on site,ks,38.9928,'-94.6771,7050449524
4000,2,1,1,1,apartment,650,attached garage,w/d in unit,ma,42.3492,'-71.0768,7050660580
1100,2,1,1,0,loft,800,street parking,w/d in unit,mi,42.7477,'-84.5496,7050710479
1115,2,1,1,0,apartment,835,attached garage,w/d in unit,wi,43.1631,'-89.2601,7050784078
1200,2,1,1,0,apartment,500,off-street parking,w/d in unit,ma,42.6098,'-70.6507,7050831867
799,2,1,1,0,apartment,550,off-street parking,laundry on site,ia,41.247,'-95.9952,7050840051
1026,2,1,1,1,apartment,610,off-street parking,laundry in bldg,tn,36.1527,'-86.6827,7050881317
739,2,1,1,0,apartment,701,off-street parking,laundry in bldg,ks,39.0668,'-94.6282,7050885382
739,2,1,1,0,apartment,701,off-street parking,laundry in bldg,ks,38.9667,'-94.6169,7050886990
1155,2,1,1,0,apartment,836,attached garage,laundry in bldg,mn,44.9995,'-93.0969,7050896511
1775,2,1,1,0,apartment,663,attached garage,w/d in unit,or,45.5335,'-122.695,7050917873
1785,2,1,1,0,apartment,755,carport,laundry in bldg,or,33.6654,'-117.969,7050920100
1827,2,1,1,0,apartment,815,attached garage,w/d in unit,or,45.5335,'-122.695,7050920642
1990,2,1,1,0,apartment,823,attached garage,w/d in unit,or,45.5335,'-122.695,7050923589
1801,2,1,1,0,apartment,809,attached garage,w/d in unit,tx,30.2428,'-97.7658,7050928231
1990,2,1,1,0,apartment,823,attached garage,w/d in unit,or,45.5335,'-122.695,7050928248
840,2,1,1,0,apartment,532,off-street parking,laundry in bldg,pa,40.3407,'-79.9809,7050992750
900,2,1,1,0,apartment,1100,off-street parking,w/d in unit,il,38.6135,'-90.2038,7051003952
1445,2,1,1,0,apartment,925,carport,w/d in unit,mi,42.5202,'-83.0936,7051019961
805,2,1,1,0,apartment,678,off-street parking,w/d in unit,oh,39.9648,'-83.126,7051028277
611,2,1,1,0,apartment,513,off-street parking,laundry on site,mo,38.9348,'-92.3639,7051038929
2100,2,1,1,0,apartment,650,no parking,laundry on site,ny,40.7484,'-73.9967,7051053960
825,2,1,1,0,apartment,600,off-street parking,laundry in bldg,nh,43.132,'-71.4474,7051103331
1480,2,1,1,0,apartment,767,attached garage,w/d in unit,tx,32.9328,'-97.0808,7051105522
1480,2,1,1,0,apartment,767,attached garage,w/d in unit,tx,32.9328,'-97.0808,7051110008
1099,2,1,1,1,apartment,600,off-street parking,laundry on site,oh,39.2705,'-84.3781,7051143218
1560,2,1,1,0,apartment,752,detached garage,w/d in unit,tn,36.1265,'-86.7772,7051158146
1125,2,1,1,0,apartment,716,carport,w/d hookups,tx,32.848,'-97.1174,7051192343
700,2,1,1,0,apartment,400,street parking,w/d in unit,tx,29.8804,'-97.9469,7051196559
1200,2,1,1,0,apartment,900,carport,laundry on site,ut,40.7738,'-111.891,7051200791
1250,1,2,0,0,house,1467,attached garage,w/d hookups,mo,37.1766,'-93.3524,7008983552
750,1,2,0,0,house,1500,off-street parking,w/d hookups,ky,38.4286,'-82.3911,7011660461
645,1,2,0,0,apartment,1200,carport,w/d hookups,il,37.7257,'-88.9294,7017379877
765,1,2,0,0,apartment,800,street parking,w/d hookups,tx,26.1798,'-98.2098,7018104332
900,1,2,0,0,apartment,900,street parking,laundry in bldg,mn,44.0531,'-92.4698,7018131495
1175,1,2,0,0,townhouse,1546,attached garage,laundry in bldg,mn,45.9759,'-94.333,7020826255
875,1,2,0,0,house,1850,off-street parking,w/d hookups,fl,30.4651,'-84.1128,7024515926
1016,1,2,0,0,apartment,880,off-street parking,laundry in bldg,pa,40.0695,'-76.7332,7025123054
1050,1,2,0,0,apartment,829,off-street parking,laundry on site,or,45.0102,'-122.782,7025170068
270,1,2,0,0,duplex,1000,off-street parking,laundry on site,wi,44.8796,'-91.9331,7025849355
425,1,2,0,0,apartment,994,off-street parking,laundry on site,al,33.4459,'-86.1032,7026247863
700,1,2,0,1,apartment,750,off-street parking,laundry in bldg,ny,42.1171,'-75.8653,7026451213
1050,1,2,0,0,cottage/cabin,1000,off-street parking,w/d in unit,ms,30.3971,'-88.9161,7026896658
1350,1,2,0,0,duplex,1290,attached garage,w/d hookups,or,44.3045,'-120.834,7027680147
800,1,2,0,0,duplex,1100,detached garage,laundry in bldg,oh,41.4571,'-81.7844,7028740741
1000,1,2,0,0,apartment,1000,off-street parking,laundry in bldg,ma,42.2554,'-71.8306,7028887872
1750,1,2,0,0,condo,1100,off-street parking,w/d in unit,tn,35.9556,'-83.9336,7030019847
1300,1,2,0,0,apartment,900,no parking,laundry in bldg,la,29.9537,'-90.0675,7030074987
1200,1,2,0,0,loft,700,no parking,laundry on site,or,44.0611,'-123.015,7030890933
1495,1,2,0,0,apartment,950,off-street parking,laundry in bldg,ct,41.7073,'-72.5727,7031095054
515,1,2,0,1,townhouse,950,off-street parking,no laundry on site,mt,46.0106,'-112.547,7032418288
870,1,2,0,0,apartment,1093,off-street parking,w/d in unit,al,33.1564,'-87.5642,7033290738
795,1,2,0,0,apartment,1150,off-street parking,w/d hookups,ms,32.3221,'-90.2944,7033398436
1695,1,2,0,0,apartment,1400,off-street parking,laundry in bldg,ct,41.3184,'-72.9318,7033939268
1532,1,2,0,0,apartment,1150,off-street parking,w/d in unit,ny,43.0886,'-73.7806,7035250915
950,1,2,0,0,house,678,street parking,w/d in unit,ks,39.0289,'-95.2086,7035574319
1029,1,2,0,0,apartment,1000,off-street parking,laundry on site,pa,40.4493,'-79.9008,7035715645
675,1,2,0,0,apartment,1200,off-street parking,w/d hookups,pa,41.1867,'-76.0172,7035801278
1095,1,2,0,0,apartment,876,carport,laundry in bldg,mi,42.2328,'-83.7015,7035921475
485,1,2,0,0,apartment,748,off-street parking,laundry on site,va,36.5549,'-79.4072,7036010033
245,1,2,0,0,apartment,600,off-street parking,laundry on site,ny,42.7938,'-77.7996,7036084853
1700,1,2,0,0,house,1559,off-street parking,laundry on site,ny,42.6689,'-73.7946,7036332497
1000,1,2,0,0,house,1000,off-street parking,w/d in unit,ny,43.127,'-77.6406,7036344797
1325,1,2,0,0,apartment,900,off-street parking,w/d in unit,ri,41.9463,'-71.2754,7036479753
1325,1,2,0,0,apartment,900,off-street parking,w/d in unit,ri,41.9463,'-71.2754,7036480081
625,1,2,0,0,apartment,700,off-street parking,laundry in bldg,mi,46.5515,'-87.3858,7036706923
1644,1,2,0,0,apartment,943,carport,w/d in unit,mi,42.3175,'-83.7059,7036729415
1644,1,2,0,0,apartment,943,carport,w/d in unit,mi,42.3175,'-83.7059,7037015941
